,"BG",,".BULGARIA",,,,,,,,
,"BG","4IG","Ignatievo","Ignatievo","03","1-3-----","RL","1407",,"4315N 02746E",
,"BG","AIO","Aitos","Aitos","02","-----6--","RL","0901",,"4243N 02715E",
,"BG","AKH","Akhtopol","Akhtopol",,"1-------","RL","0212",,"4206N 02757E",
,"BG","AND","Asenovgrad","Asenovgrad",,"--3-----","RL","0001",,,
,"BG","API","Apriltsi","Apriltsi",,"--3-----","RL","0701",,"4219N 02417E",
,"BG","ARD","Ardino","Ardino","21","--3-----","RL","1601",,"4135N 02508E",
,"BG","ASA","Aksakovo","Aksakovo","03","--3-----","RL","0901",,"4315N 02749E",
,"BG","ATL","Altimir","Altimir","06","--3-----","RL","1607",,"4332N 02349E",
,"BG","AYT","Aytos","Aytos","02","--3-----","RL","1601",,"4242N 02715E",
,"BG","BAK","Bankya","Bankya","23","-----6--","RQ","0907",,"4242N 02308E",
,"BG","BAL","Balchik","Balchik",,"1-------","RL","0212",,"4325N 02810E",
,"BG","BAN","Bankya","Bankya","14","-----6--","RQ","0907",,"4251N 02240E",
,"BG","BAO","Bansko","Bansko","23","-23-----","RL","0407",,"4150N 02330E",
,"BG","BAT","Batak","Batak","13","-----6--","RL","0901",,"4157N 02413E",
,"BG","BBA","Bata","Bata","02","-----6--","RL","0901",,"4244N 02730E",
,"BG","BBK","Belogradchik","Belogradchik","05","--3-----","RL","1607",,"4337N 02241E",
,"BG","BCP","Chomakovtsi","Chomakovtsi","15","--3-----","RL","1607",,"4319N 02404E",
,"BG","BDB","Bulgarevo","Bulgarevo","08","--3-----","RL","1607",,"4324N 02825E",
,"BG","BDK","Belogradchik","Belogradchik","05","--3-----","RL","1601",,"4337N 02241E",
,"BG","BEL","Belitsa","Belitsa",,"--3-----","RL","0701",,"4157N 02333E",
,"BG","BEN","Benkovski","Benkovski","16","--3-----","RL","2001",,"4213N 02439E",
,"BG","BEV","Beloslav","Beloslav","03","--3-----","RL","1607",,"4311N 02742E",
,"BG","BKR","Karabunar","Karabunar","13","--3-----","RL","1607",,"4216N 02410E",
,"BG","BLE","Belene","Belene","15","-----6--","RL","0901",,"4339N 02507E",
,"BG","BLN","Blagoevgrad","Blagoevgrad",,"--3-----","RL","0212",,"4201N 02306E",
,"BG","BLO","Lyuliakovo","Lyuliakovo","02","-----6--","RL","0901",,"4283N 02701E",
,"BG","BOJ","Burgas","Burgas",,"1-------","AC","8201",,,
,"BG","BOZ","Bozhurishte","Bozhurishte","22","--3-----","RL","1401",,"4245N 02312E",
,"BG","BPK","Belovo","Belovo","13","--3-----","RL","1607",,"4213N 02401E",
,"BG","BRE","Bregovo","Bregovo",,"--3-----","QQ","8201",,,
,"BG","BRF","Botevgrad","Botevgrad",,"--3-----","RL","0001",,,
,"BG","BRK","Berkovitza","Berkovitza",,"-23-----","RQ","9705",,,
,"BG","BRS","Brestak","Brestak","03","--3-----","RL","1807",,"4327N 02732E",
,"BG","BRV","Borovo","Borovo",,"--3-----","RL","0307",,"4330N 02548E",
,"BG","BRZ","Breznik","Breznik","02","--3-----","RQ","0901",,,
,"BG","BSL","Byala Slatina","Byala Slatina",,"123-----","RL","0601",,"4328N 02357E",
,"BG","BTE","Banite","Banite","21","--3-----","RL","1101",,"4137N 02501E",
,"BG","BTV","Brestovets","Brestovets",,"--3-----","RL","0701",,"4321N 02436E",
,"BG","BUR","Zavet","Zavet","02","--3-----","RL","1607",,"4250N 02704E",
,"BG","BUZ","Buzovgrad","Buzovgrad","24","--3-----","RL","1101",,"4234N 02522E",
,"BG","BVO","Banevo","Banevo","02","--3-----","RL","0407",,"4238N 02724E",
,"BG","BYA","Byala","Byala","18","--3-----","RL","1607",,"4327N 02544E",
,"BG","BYK","Belyakovets","Belyakovets","04","--3-----","RL","1807",,"4306N 02535E",
,"BG","BYL","Byala","Byala","03","--3-----","RL","0901",,,
,"BG","CHE","Chepintsi","Chepintsi",,"-23-----","RL","0701",,"4246N 02326E",
,"BG","CHL","Chelopechene","Chelopechene","08","--3-----","RL","2001",,"4333N 02819E",
,"BG","CHR","Chakalarevo","Chakalarevo",,"--3-----","RL","0601",,"4117N 02517E",
,"BG","CHU","Churukovo","Churukovo","21","--3-----","RL","1601",,"4151N 02426E",
,"BG","CHV","Cherven Bryag","Cherven Bryag","15","--3-----","RL","1707",,"4316N 02404E",
,"BG","CPA","Chepelare","Chepelare",,"--3-----","RL","0001",,,
,"BG","CPW","Chirpan","Chirpan",,"--3-----","RL","0001",,,
,"BG","DA3","Garmen","Garmen","01","--3-----","RL","1601",,"4136N 02349E",
,"BG","DAO","Draginovo","Draginovo","13","--3-----","RL","1801",,"4204N 02401E",
,"BG","DBD","Damyanitsa","Damyanitsa","01","--3-----","RL","1607",,"4131N 02316E",
,"BG","DBR","Dobroslavtsi","Dobroslavtsi","23","--3-----","RL","1101",,"4249N 02317E",
,"BG","DBS","Debelec","Debelec",,"--3-----","RL","0001",,,
,"BG","DCB","Shabla","Shabla","08","--3-----","RL","1607",,"4332N 02832E",
,"BG","DEL","Debelt","Debelt","02","-----6--","RL","0901",,"4224N 02716E",
,"BG","DEV","Devin","Devin","21","--3-----","RL","1601",,"4144N 02424E",
,"BG","DKC","Dolna Oryakhovitsa","Dolna Oryakhovitsa",,"--3-----","RL","0212",,"4310N 02544E",
,"BG","DKO","Durankulak","Durankulak",,"--3-----","AC","0212",,"4342N 02831E",
,"BG","DLC","Delchevo","Delchevo",,"--3-----","RL","0212",,"4133N 02342E",
,"BG","DLV","Dulovo","Dulovo",,"--3-----","RL","0001",,,
,"BG","DMN","Dragoman","Dragoman",,"--3-----","RL","0001",,,
,"BG","DNI","Dunavtsi","Dunavtsi","24","-23-----","AM","2101",,"4239N 02518E",
,"BG","DNJ","Devnya","Devnya",,"--3-----","RL","0001",,,
,"BG","DNV","Dryanovo","Dryanovo",,"-23-----","RL","0607",,"4259N 02529E",
,"BG","DOB","Dolna Banya","Dolna Banya",,"--3-----","RL","0901",,"4218N 02346E",
,"BG","DOC","Dolni Chiflik","Dolni Chiflik","03","--3-----","RL","0901",,"4259N 02743E",
,"BG","DOD","Dobrich","Dobrich",,"--3-----","RL","0001",,,
,"BG","DRV","Drenovets","Drenovets","05","--3-----","RL","1801",,"4341N 02258E",
,"BG","DSP","Dospat","Dospat",,"--3-----","RQ","9705",,,
,"BG","DTG","Dimitrovgrad","Dimitrovgrad",,"--3-----","RL","0001",,,
,"BG","DUP","Dupnica","Dupnica",,"-23-----","AA","1007",,"4216N 02307E",
,"BG","EHO","Elkhovo","Elkhovo","28","-23-----","RL","1601",,"4210N 02634E",
,"BG","ELE","Elena","Elena","04","--3-----","RL","1601",,"4256N 02553E",
,"BG","ELH","Elhovo","Elhovo","28","--3-----","RL","2001",,"4210N 02634E",
,"BG","EPE","Elin Pelin","Elin Pelin","23","--3-----","RL","0407",,"4240N 02336E",
,"BG","ETS","Etropole","Etropole",,"--3-----","RL","0001",,,
,"BG","FOT","Fotinovo","Fotinovo","13","--3-----","RL","1601",,"4153N 02421E",
,"BG","GAB","Tumbalovo","Tumbalovo","07","--3-----","RL","1607",,"4252N 02506E",
,"BG","GAL","Galabovo","Galabovo","24","--3-----","RL","1601",,"4208N 02551E",
,"BG","GAV","Gabrovo","Gabrovo",,"--3-----","RL","0001",,,
,"BG","GB4","Gorublyane","Gorublyane","23","-23-----","RL","1407",,"4238N 02324E",
,"BG","GDU","Gotse Delchev","Gotse Delchev",,"--3-----","RL","0201",,"4135N 02344E",
,"BG","GJE","Gyueshevo","Gyueshevo",,"-23----B","RL","0207",,"4214N 02229E",
,"BG","GOD","Godech","Godech","22","-----6--","RL","1107",,,
,"BG","GOL","Golyamo Chochoveni","Golyamo Chochoveni",,"--3-----","RL","0701",,"4240N 02609E",
,"BG","GOV","Gorna Oryahovica","Gorna Oryahovica","04","--3-----","AA","1007",,,
,"BG","GOZ","Gorna Oryakhovitsa","Gorna Oryakhovitsa",,"---4----","AI","0212",,"4308N 02542E",
,"BG","GRU","Gruevo","Gruevo","09","--3-----","RL","2001",,"4134N 02525E",
,"BG","GTB","General-Toshevo","General-Toshevo","08","--3-----","RL","1607",,"4342N 02802E",
,"BG","GUR","Gurkovo","Gurkovo","24","123-----","RL","1401",,"4239N 02547E",
,"BG","HKM","Krichim","Krichim","16","--3-----","RL","1607",,"4203N 02428E",
,"BG","HKV","Haskovo","Haskovo",,"---4----","AI","9912",,,
,"BG","HMI","Kharmanli","Kharmanli",,"-23-----","RL","0507",,"4156N 02554E",
,"BG","HRM","Harmanli","Harmanli","26","--3-----","RL","1207",,"4156N 02554E",
,"BG","IAB","Iablanitsa","Iablanitsa",,"--3-----","RL","0901",,"4303N 02411E",
,"BG","IHT","Ikhtiman","Ikhtiman","23","--3-----","RL","0501",,"4226N 02349E",
,"BG","IOV","Iovkovo","Iovkovo",,"--3-----","QQ","8201",,,
,"BG","IPR","Isperikh","Isperikh",,"--3-----","RL","0001",,,
,"BG","ISK","Iskar","Iskar","03","--3-----","RL","1601",,"4323N 02729E",
,"BG","ISP","Isperih","Isperih","17","-----6--","RL","0901",,"4371N 02683E",
,"BG","IVL","Ivailovgrad","Ivailovgrad",,"--3-----","RL","0001",,,
,"BG","JAK","Rakitovo","Rakitovo","13","--3-----","RL","0407",,"4159N 02405E",
,"BG","JAM","Jambol","Jambol",,"---4----","AI","9912",,,
,"BG","K2N","Korten","Korten","20","--3-----","RL","1501",,"4240N 02619E",
,"BG","KAL","Kalotina","Kalotina",,"--3-----","QQ","8201",,,
,"BG","KAN","Kapitan-Andreevo","Kapitan-Andreevo",,"--3-----","RL","0212",,"4143N 02619E",
"+","BG","KAO","Kaolinovo","Kaolinovo","27","--3-----","AM","2201",,"4337N 02707E",
,"BG","KAP","Kapitanovtsi","Kapitanovtsi","05","--3-----","RL","1701",,"4402N 02252E",
,"BG","KAR","Kardam","Kardam",,"-2------","QQ","8201",,,
,"BG","KAT","Katunitza","Katunitza","16","--3-----","AA","1007",,,
,"BG","KAV","Kalipetrovo","Kalipetrovo","19","--3-----","RL","1101",,"4405N 02714E",
,"BG","KAZ","Kazichene","Kazichene","23","--3-----","RL","0907",,"4240N 02328E",
,"BG","KBD","Dolni Dabnik","Dolni Dabnik","15","--3-----","RL","1607",,"4324N 02426E",
,"BG","KBR","Kostinbrod","Kostinbrod","22","--3-----","RL","0901",,"4249N 02313E",
,"BG","KBT","Karnobat","Karnobat",,"--3-----","RL","0607",,"4639N 02659E",
,"BG","KDG","Kurdzhali","Kurdzhali",,"--34----","AI","0212",,"4138N 02522E",
,"BG","KHK","Khan Krum","Khan Krum",,"--3-----","RQ","0212",,,
,"BG","KHO","Khaskovo","Khaskovo",,"--3-----","RL","0201",,"4156N 02533E",
,"BG","KJG","Kjustendil","Kjustendil",,"--3-----","RL","0001",,,
,"BG","KNE","Knezha","Knezha",,"-23-----","RL","0701",,"4330N 02405E",
,"BG","KOL","Kulata","Kulata",,"-23-----","AC","8201",,,
,"BG","KOS","Kostenets","Kostenets","23","-23-----","RL","0407",,"4218N 02351E",
,"BG","KOT","Kotel","Kotel","20","--3-----","RL","1601",,"4253N 02627E",
,"BG","KOY","Koynare","Koynare","15","--3-----","RL","1801",,"4321N 02408E",
,"BG","KOZ","Kozloduj","Kozloduj","23","--3--6--","RQ","0901",,"4347N 02344E",
,"BG","KPH","Kaspichan","Kaspichan",,"--3-----","RL","0001",,,
,"BG","KRH","Krushari","Krushari",,"--3-----","AA","1007",,"4349N 02745E",
,"BG","KRL","Klisura","Klisura","22","--3-----","RL","1607",,"4219N 02322E",
,"BG","KRM","Kardzali","Kardzali","26","--3-----","RL","0501",,"4138N 02522E",
,"BG","KRU","Krumovgrad","Krumovgrad","09","--3-----","RL","1601",,"4128N 02539E",
,"BG","KUB","Kubrat","Kubrat","17","--3--6--","RL","0901",,"4348N 02630E",
,"BG","KUK","Kuklen","Kuklen","16","1-3-----","RL","1307",,"4202N 02447E",
,"BG","KUL","Kula","Kula","05","--3-----","RL","1601",,"4353N 02231E",
,"BG","KVN","Kavarna","Kavarna",,"--3-----","RL","0307",,"4326N 02820E",
,"BG","KVO","Karlovo","Karlovo",,"--3-----","RL","0001",,,
,"BG","KYS","Kyustendil","Kyustendil",,"-23-----","RL","0601",,"4217N 02241E",
,"BG","KZK","Kazanlak","Kazanlak","24","--3-----","AA","1007",,,
,"BG","KZN","Kazanluk","Kazanluk",,"--3-----","RQ","9705",,,
,"BG","LCH","Uglen","Uglen","11","--3-----","RL","1607",,"4312N 02419E",
,"BG","LED","Ledenik","Ledenik","04","--3-----","RL","1301",,"4305N 02533E",
,"BG","LES","Leskovets","Leskovets","06","--3-----","RL","1701",,"4342N 02401E",
,"BG","LIA","Liaskovec","Liaskovec","04","-----6--","RL","0901",,"4311N 02572E",
,"BG","LKI","Laki","Laki",,"--3-----","RL","0601",,"4151N 02448E",
,"BG","LKS","Lyaskovets","Lyaskovets","04","-23-----","RL","0501",,"4306N 02543E",
,"BG","LMC","Lyubimets","Lyubimets",,"-23-----","AA","1007",,"4151N 02605E",
,"BG","LOK","Lokorsko","Lokorsko","22","--3-----","RL","0901",,"4278N 02345E",
,"BG","LOM","Lom","Lom",,"0-------","AC","8201",,,
,"BG","LOZ","Lozarevo","Lozarevo","02","--3-----","RQ","1001",,"4246N 02653E",
,"BG","LSD","Levski","Levski",,"--3-----","RL","0001",,,
,"BG","LUK","Lukovit","Lukovit","11","--3-----","RL","1601",,"4312N 02410E",
,"BG","LVP","Lovech","Lovech",,"--3-----","RL","0001",,,
,"BG","LYA","Lyaskovo","Lyaskovo","21","--3-----","RL","1601",,"4148N 02430E",
,"BG","MAB","Marchevo","Marchevo","01","1----6--","RL","1201",,"4136N 02348E",
,"BG","MAD","Madan","Madan","21","--3-----","RL","1601",,"4130N 02457E",
,"BG","MAI","Marikostinovo","Marikostinovo","01","--3-----","AM","2107",,"4126N 02320E",
,"BG","MEL","Melnik","Melnik",,"0-------","RQ","8910",,,
,"BG","MEZ","Mezdra","Mezdra","06","-----6--","RL","0901",,"4315N 02307E",
,"BG","MIE","Mikre","Mikre","11","--3-----","RL","1601",,"4302N 02431E",
,"BG","MIH","Mihalkovo","Mihalkovo","21","--3-----","RL","1601",,"4150N 02425E",
,"BG","MII","Mitrovtsi","Mitrovtsi","12","--3-----","RL","1601",,"4326N 02256E",
,"BG","MIR","Mirkovo","Mirkovo",,"--3-----","RL","0901",,"4242N 02359E",
,"BG","MIZ","Miziya","Miziya",,"-23-----","RL","0601",,"4341N 02351E",
