,"MA",,".MOROCCO",,,,,,,,
,"MA","4DM","Dar Bou Azza","Dar Bou Azza","MEK","--3-----","RL","1407",,"3345N 00524W",
,"MA","6KN","Souq Larb'A Al Gharb","Souq Larb'A Al Gharb","KEN","1----6--","AA","1601",,"3440N 00558W",
,"MA","6KS","Sidi Slimane","Sidi Slimane","KEN","--3-----","RL","1501",,"3415N 00555W",
,"MA","8FT","Tit Mellil","Tit Mellil","MED","--3-----","RL","1407",,"3333N 00728W",
,"MA","AAR","Al Aaroui","Al Aaroui","NAD","--3-----","RL","1801",,"3500N 00301W",
,"MA","AGA","Agadir","Agadir",,"1--4----","AI","9601",,,
,"MA","AHU","Al Hoceïma","Al Hoceima",,"1--4----","AI","0212",,"3515N 00356W",
,"MA","AKH","Akhfennir","Akhfennir","TAF","--3-----","AM","2207",,"2805N 01203W",
,"MA","AMZ","Amizmiz","Amizmiz","HAO","--3-----","RL","2001",,"3113N 00815W",
,"MA","ANZ","Anza","Anza","AGD","1-3-----","RL","1401",,"3027N 00939W",
,"MA","ASE","Aïn Sebaa","Ain Sebaa","CAS","-23-----","RL","0501",,"3336N 00732W",
,"MA","ASI","Asilah","Asilah",,"1-------","QQ","8103",,,
,"MA","AZE","Azemmour","Azemmour",,"1-------","QQ","8103",,,
"+","MA","AZL","Azilal","Azilal","05","--3-----","AM","2301",,"3158N 00634W",
,"MA","AZR","Azrou","Azrou",,"--3-----","RQ","9501",,,
,"MA","BAH","Ait Baha","Ait Baha","TIZ","--3-----","RL","0901",,"2933N 00858W",
,"MA","BED","Berrechid","Berrechid",,"--3-----","RQ","9501",,,
,"MA","BEM","Beni Mellal","Beni Mellal",,"--3-----","RQ","9501",,,
,"MA","BEN","Benguerir","Benguerir","KES","--3-----","RL","0307",,"3214N 00757W",
,"MA","BER","Berkane","Berkane",,"--3-----","RQ","9501",,,
,"MA","BES","Ben Slimane","Ben Slimane","BES","--3-----","RQ","0907",,"3336N 07071W",
,"MA","BFK","Boufakrane","Boufakrane","MEK","--3-----","RQ","1101",,"3345N 00529W",
,"MA","BJJ","Bir Jdid","Bir Jdid","JDI","--3-----","RL","1407",,"3322N 00759W",
,"MA","BOS","Bouskoura","Bouskoura","AGD","-23-----","RL","0901",,"3326N 00738W",
,"MA","BOU","Bouznika","Bouznika",,"--3-----","RQ","9501",,,
,"MA","BRE","Breich","Breich",,"0-------","RQ","9307",,,
,"MA","BUJ","Boujdour","Boujdour","BOD","1-3-----","AM","2201",,"2608N 01429W",
,"MA","BUL","Boulaouane","Boulaouane","JDI","--3-----","RL","1007",,"3252N 00803W",
,"MA","CAS","Casablanca","Casablanca","CAS","1--45---","AI","1101","CMN","3335N 00736W",
,"MA","CMN","Mohammed V International Airport","Mohammed V International Airport","08","---4----","RL","1307",,"3322N 00735W",
,"MA","D2V","Ar Rommani","Ar Rommani","KHE","1----6--","AA","1601",,"3331N 00636W",
,"MA","ELG","El Gara","El Gara","SET","--3-----","RL","2001",,"3316N 00714W",
,"MA","ELH","El Hajeb","El Hajeb","MEK","--3-----","RL","2001",,"3342N 00522W",
,"MA","ELJ","El Jadida","El Jadida","JDI","1-3-----","RL","0307",,"3315N 00830W",
,"MA","ELL","El Jouam'a","El Jouam'a","TET","--3-----","RL","1701",,"3539N 00540W",
,"MA","ERH","Errachidia","Errachidia",,"---4----","AI","0001",,,
,"MA","ESS","Essaouira","Essaouira","ESI","1-3-----","RL","0307",,"3125N 00930W",
,"MA","EUN","Laayoune (El Aaiun)","Laayoune (El Aaiun)",,"1--4----","AI","9506",,,
,"MA","FEZ","Fez","Fez",,"---4----","AI","9601",,,
,"MA","G2K","Biougra","Biougra","AGD","--3-----","RL","1501",,"3001N 00903W",
,"MA","GLN","Goulimime","Goulimime",,"---4----","AI","0001",,,
,"MA","GMS","Gmassa","Gmassa","MAR","--3-----","AM","2207",,"3124N 00824W",
,"MA","GUE","Guercif","Guercif","TAZ","--3-----","RL","2001",,"3414N 00322W",
,"MA","HAB","Habib","Habib","OUA","--3-----","RL","1207",,"3054N 00651W",
,"MA","HDS","Had Soualem","Had Soualem","CAS","--3-----","RL","1701",,"3325N 00750W",
,"MA","IFR","Ifrane","Ifrane","IFR","--3-----","RL","1407",,"3331N 00506W",
"+","MA","IMZ","Imouzzer Kandar","Imouzzer Kandar","SEF","--3-----","AM","2301",,"3344N 00501W",
"+","MA","JER","Jerada","Jerada","JRA","--3-----","AM","2301",,"3418N 00210W",
,"MA","JFL","Jorf Lasfar","Jorf Lasfar",,"1-3-----","RQ","1101",,,
,"MA","JHR","Aïn Harrouda","Ain Harrouda",,"-----6--","RL","1201",,"3337N 00726W",
,"MA","KAT","Kasba Tadla","Kasba Tadla",,"--3-----","RQ","9501",,,
,"MA","KHA","Khouribga","Khouribga",,"--3-----","RQ","9501",,,
,"MA","KHE","Khemisset","Khemisset",,"--3-----","RQ","9501",,,
,"MA","KHF","Khenifra","Khenifra","KHN","--3-----","RL","2001",,"3256N 00540W",
,"MA","KMA","Ksar Majaz","Ksar Majaz","TNG","-23--6--","RL","0701",,,
,"MA","KSS","Ksar es Sghir","Ksar es Sghir","FAH","--3-----","RL","1401",,"3550N 00533W",
,"MA","KZZ","Allal Tazi","Allal Tazi","KEN","-----6--","AA","1601",,"3430N 00619W",
,"MA","LAR","Larache","Larache",,"1-------","QQ","8103",,,
,"MA","LIF","Lisasfa","Lisasfa","SET","--3-----","RL","1401",,"3239N 00730W",
,"MA","MBS","Moulay Bou Selham","Moulay Bou Selham","KEN","--3-----","RL","1407",,"3452N 00617W",
,"MA","MDN","Mediouna","Mediouna",,"-----6--","RL","1107",,"3327N 00731W",
,"MA","MDT","Midelt","Midelt","KHN","--3-----","AA","1607",,"3240N 00444W","
"
,"MA","MEK","Meknès","Meknes",,"--3-----","RL","0212",,"3354N 00533W",
,"MA","MEL","Melloussa","Melloussa","TNG","--3-----","RL","1207",,"3544N 00537W",
,"MA","MOH","Mohammedia","Mohammedia",,"1-------","QQ","8103",,,
,"MA","MRC","Ourika","Ourika","OUA","--3--6--","AA","1601",,"3043N 00633W",
,"MA","MTH","Ain Beni Mathar","Ain Beni Mathar","OUJ","--3-----","RL","0901",,"3400N 00201W",
,"MA","MTT","Martil","Martil","TET","--3-----","RL","1407",,"3536N 00516W",
,"MA","NDR","Nador","Nador",,"1-------","AI","9601",,,
,"MA","NNA","Kenitra (ex Port Lyautey)","Kenitra (ex Port Lyautey)",,"1--4----","AI","9601",,,
,"MA","NOU","Nouasseur","Nouasseur",,"0-------","RQ","9307",,,
,"MA","NPS","Nouveau Port Safi, Sidi Boudenyan","Nouveau Port Safi, Sidi Boudenyan","SAF","1-------","AA","2001",,"3210N 00916W",
,"MA","OSA","Ouled Salah","Ouled Salah","OUJ","--3-----","RL","1501",,"3446N 00209W",
,"MA","OUD","Oujda","Oujda",,"---4----","AI","9601",,,
,"MA","OUZ","Oued Zem","Oued Zem","KHO","--3-----","RL","1501",,"3251N 00633W",
,"MA","OZZ","Ouarzazate","Ouarzazate",,"---4----","AI","9601",,,
,"MA","PTM","Tanger Med","Tanger Med","TNG","123-----","AI","0701",,,
,"MA","RAK","Marrakech","Marrakech",,"-234----","AI","0212",,"3138N 00800W",
,"MA","RBA","Rabat","Rabat",,"1--4----","AI","9601",,,
,"MA","REM","Ras El Ma","Ras El Ma","NAD","1----6--","AA","1707",,"3507N 00224W",
,"MA","RNA","Roches Noires","Roches Noires","MOH","1-3-----","RL","1401",,"3336N 00734W",
,"MA","SAL","Salé","Sale",,"1-------","RL","0212",,"3402N 00648W",
,"MA","SDB","Sidi Bennour","Sidi Bennour","JDI","--3--6--","AA","1601",,"3239N 00825W",
,"MA","SDC","Souk Et Tnine Des Chtouka","Souk Et Tnine Des Chtouka","JDI","-----6--","AA","1601",,"3318N 00809W",
,"MA","SEK","Ksar Es Souk","Ksar Es Souk",,"---4----","AI","0001",,,
,"MA","SEL","Slimane","Slimane","KES","--3-----","RL","1401",,"3204N 00806W",
,"MA","SET","Settat","Settat",,"0-------","RQ","9307",,,
,"MA","SFF","Sefrou","Sefrou","FES","--3--6--","RQ","0907",,"3349N 00449W",
,"MA","SFI","Safi","Safi",,"1--4----","AI","9601",,,
,"MA","SGD","Sebt Guerdane","Sebt Guerdane","TAR","--3-----","AA","1601",,"2939N 00757W",
,"MA","SID","Sidi Bibi","Sidi Bibi","13","--3-----","RL","1201",,"3013N 00932W",
,"MA","SII","Sidi Ifni","Sidi Ifni",,"1-------","AI","9901",,,
,"MA","SIK","Sidi Kacem","Sidi Kacem",,"--3-----","RQ","9501",,,
,"MA","SLE","Selouane","Selouane","NAD","-----6--","AA","1601",,"3404N 00255W",
,"MA","SMD","Aït Melloul","Ait Melloul","13","1----6--","RL","1201",,"3020N 00929W",
,"MA","SMW","Smara","Smara",,"---4----","AI","0001",,,
,"MA","SRH","Sidi Rahal","Sidi Rahal","JDI","--3-----","RL","1701",,"3230N 00821W",
,"MA","SSO","Souk Sebt des Oulad Nemâa","Souk Sebt des Oulad Nemaa","BEM","--3-----","RL","1701",,"3218N 00642W",
,"MA","T4R","Oulad Teima","Oulad Teima","TAR","--3-----","AA","1601",,"3024N 00912W",
,"MA","TAF","Tafraout","Tafraout","TIZ","--3-----","AM","2007",,"2943N 00858W",
,"MA","TAL","Talsint","Talsint","FIG","--3-----","AM","2201",,"3232N 00327W",
,"MA","TAR","Taroudannt","Taroudannt","TAR","--3-----","RL","1501",,"3028N 00851W",
,"MA","TAT","Tata","Tata","TAR","--3-----","RL","1707",,"2944N 00758W",
,"MA","TAZ","Taza","Taza",,"--3-----","RQ","9501",,,
,"MA","TEM","Temara","Temara","06","1-------","RQ","1401",,,
,"MA","TFY","Tarfaya","Tarfaya",,"---4----","AI","0001",,,
,"MA","THI","Tinerhir","Tinerhir","OUA","--3-----","RL","0507",,"3130N 00531W",
,"MA","TIN","Tinghir","Tinghir","TIN","--3-----","RL","2001",,"3131N 00532W",
,"MA","TNG","Tangier","Tangier",,"1--45---","AI","0701",,"3547N 00549W",
,"MA","TNT","Taounate","Taounate",,"-----6--","RL","1107",,"3433N 00439W",
,"MA","TRD","Taroudant","Taroudant","TAR","--34-6--","AA","1601",,"3028N 00852W",
,"MA","TRE","Tardane","Tardane","LAR","--3-----","AA","1607",,"3522N 00536W",
,"MA","TTA","Tan Tan","Tan Tan",,"---4----","AI","9601",,,
,"MA","TTU","Tétouan","Tetouan",,"1--4----","AI","0212",,"3534N 00523W",
,"MA","TZI","Tiznit","Tiznit","TIZ","--3-----","RL","0507",,"2943N 00943W",
,"MA","TZU","Tou Zikou","Tou Zikou","AGD","--3-----","RL","1701",,"3010N 00931W",
,"MA","VIL","Dakhla","Dakhla",,"1--4----","AI","9506",,,
,"MA","YSS","Youssoufia","Youssoufia","SAF","--3-----","RL","1301",,"3215N 00831W",
,"MA","ZIE","Imintanoute","Imintanoute","CHI","-----6--","RL","2207",,"3110N 00851W",
,"MA","ZSA","Saidia","Saidia","OUJ","-----6--","RL","0901",,"3505N 00214W",
,"MA","ZSB","Skhirat","Skhirat",,"-----6--","RL","0901",,"3351N 00702W",
,"MA","ZZ4","Ksar el Kebir","Ksar el Kebir","LAR","--3-----","RL","1407",,"3500N 00554W",
